pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
SL,"Sánchez, Cristopher",650911,677587,No event,blocked_ball,Brayan Rocchio singles on a ground ball to center fielder Johan Rojas.   Andrés Giménez to 3rd.,2024,Slider
SI,"Sánchez, Cristopher",650911,677587,No event,foul,Brayan Rocchio singles on a ground ball to center fielder Johan Rojas.   Andrés Giménez to 3rd.,2024,Sinker
CH,"Sánchez, Cristopher",650911,677587,No event,foul,Brayan Rocchio singles on a ground ball to center fielder Johan Rojas.   Andrés Giménez to 3rd.,2024,Changeup
CH,"Sánchez, Cristopher",650911,677587,No event,blocked_ball,Brayan Rocchio singles on a ground ball to center fielder Johan Rojas.   Andrés Giménez to 3rd.,2024,Changeup
SI,"Sánchez, Cristopher",650911,671289,field_out,hit_into_play,Tyler Freeman lines out to center fielder Johan Rojas.,2024,Sinker
CH,"Sánchez, Cristopher",650911,671289,No event,foul,Tyler Freeman lines out to center fielder Johan Rojas.,2024,Changeup
SI,"Sánchez, Cristopher",650911,671289,No event,called_strike,Tyler Freeman lines out to center fielder Johan Rojas.,2024,Sinker
SI,"Sánchez, Cristopher",650911,671289,No event,called_strike,Tyler Freeman lines out to center fielder Johan Rojas.,2024,Sinker
SL,"Sánchez, Cristopher",650911,671289,No event,ball,Tyler Freeman lines out to center fielder Johan Rojas.,2024,Slider
SI,"Sánchez, Cristopher",650911,665926,single,hit_into_play,Andrés Giménez singles on a soft bunt ground ball to second baseman Bryson Stott.,2024,Sinker
CH,"Sánchez, Cristopher",650911,678877,field_out,hit_into_play,"Jhonkensy Noel grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2024,Changeup
SL,"Sánchez, Cristopher",650911,678877,No event,foul,"Jhonkensy Noel grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2024,Slider
SI,"Sánchez, Cristopher",650911,678877,No event,ball,"Jhonkensy Noel grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2024,Sinker
CH,"Sánchez, Cristopher",650911,678877,No event,foul,"Jhonkensy Noel grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2024,Changeup
SI,"Sánchez, Cristopher",650911,681807,single,hit_into_play,David Fry singles on a ground ball to left fielder Brandon Marsh.   José Ramírez to 2nd.,2024,Sinker
SL,"Sánchez, Cristopher",650911,681807,No event,foul,David Fry singles on a ground ball to left fielder Brandon Marsh.   José Ramírez to 2nd.,2024,Slider
CH,"Sánchez, Cristopher",650911,681807,No event,called_strike,David Fry singles on a ground ball to left fielder Brandon Marsh.   José Ramírez to 2nd.,2024,Changeup
CH,"Sánchez, Cristopher",650911,681807,No event,ball,David Fry singles on a ground ball to left fielder Brandon Marsh.   José Ramírez to 2nd.,2024,Changeup
SI,"Sánchez, Cristopher",650911,681807,No event,called_strike,David Fry singles on a ground ball to left fielder Brandon Marsh.   José Ramírez to 2nd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,681807,No event,ball,David Fry singles on a ground ball to left fielder Brandon Marsh.   José Ramírez to 2nd.,2024,Sinker
CH,"Sánchez, Cristopher",650911,608070,force_out,hit_into_play,"José Ramírez grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott.   Angel Martínez out at 2nd.    José Ramírez to 1st.",2024,Changeup
SL,"Sánchez, Cristopher",650911,608070,No event,ball,"José Ramírez grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott.   Angel Martínez out at 2nd.    José Ramírez to 1st.",2024,Slider
SL,"Sánchez, Cristopher",650911,608070,No event,foul,"José Ramírez grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott.   Angel Martínez out at 2nd.    José Ramírez to 1st.",2024,Slider
SI,"Sánchez, Cristopher",650911,608070,No event,called_strike,"José Ramírez grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott.   Angel Martínez out at 2nd.    José Ramírez to 1st.",2024,Sinker
CH,"Sánchez, Cristopher",650911,682657,field_error,hit_into_play,"Angel Martínez reaches on a missed catch error by pitcher Cristopher Sánchez, assist to second baseman Bryson Stott.",2024,Changeup
