pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
CH,"Basso, Brady",669620,663837,force_out,hit_into_play,"Matt Vierling grounds into a force out, fielded by third baseman Tristan Gray.   Dillon Dingler out at 3rd.    Parker Meadows to 2nd.    Matt Vierling to 1st.",2024,Changeup
FC,"Basso, Brady",669620,678009,walk,blocked_ball,Parker Meadows walks.,2024,Cutter
FF,"Basso, Brady",669620,678009,No event,ball,Parker Meadows walks.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,678009,No event,foul,Parker Meadows walks.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,678009,No event,ball,Parker Meadows walks.,2024,Curveball
CU,"Basso, Brady",669620,678009,No event,ball,Parker Meadows walks.,2024,Curveball
FF,"Basso, Brady",669620,693307,double,hit_into_play,Dillon Dingler doubles (4) on a pop up to right fielder Lawrence Butler.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,693307,No event,swinging_strike,Dillon Dingler doubles (4) on a pop up to right fielder Lawrence Butler.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,656716,field_out,hit_into_play,Zach McKinstry lines out to shortstop Nick Allen.,2024,Cutter
FC,"Basso, Brady",669620,656716,No event,swinging_strike,Zach McKinstry lines out to shortstop Nick Allen.,2024,Cutter
FF,"Basso, Brady",669620,679529,field_out,hit_into_play,Spencer Torkelson lines out to third baseman Tristan Gray.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,679529,No event,called_strike,Spencer Torkelson lines out to third baseman Tristan Gray.,2024,Cutter
FC,"Basso, Brady",669620,690993,strikeout,swinging_strike,Colt Keith strikes out swinging.,2024,Cutter
FF,"Basso, Brady",669620,690993,No event,ball,Colt Keith strikes out swinging.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,690993,No event,called_strike,Colt Keith strikes out swinging.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,690993,No event,ball,Colt Keith strikes out swinging.,2024,Cutter
FF,"Basso, Brady",669620,690993,No event,called_strike,Colt Keith strikes out swinging.,2024,4-Seam Fastball
CH,"Basso, Brady",669620,669234,field_out,hit_into_play,Justyn-Henry Malloy flies out to right fielder Lawrence Butler.,2024,Changeup
FF,"Basso, Brady",669620,669234,No event,ball,Justyn-Henry Malloy flies out to right fielder Lawrence Butler.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,682985,field_out,hit_into_play,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,682985,No event,foul,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,Cutter
CU,"Basso, Brady",669620,682985,No event,blocked_ball,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,Curveball
CU,"Basso, Brady",669620,682985,No event,blocked_ball,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,Curveball
FC,"Basso, Brady",669620,682985,No event,foul,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,Cutter
FF,"Basso, Brady",669620,682985,No event,foul,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,682985,No event,swinging_strike,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,Cutter
FF,"Basso, Brady",669620,682985,No event,foul,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,682985,No event,blocked_ball,Riley Greene grounds out to first baseman Seth Brown.   Andy Ibáñez to 3rd.,2024,Curveball
CU,"Basso, Brady",669620,628451,single,hit_into_play,Andy Ibáñez singles on a ground ball to left fielder Daz Cameron.,2024,Curveball
FF,"Basso, Brady",669620,628451,No event,called_strike,Andy Ibáñez singles on a ground ball to left fielder Daz Cameron.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,663837,strikeout,called_strike,Matt Vierling called out on strikes.,2024,Curveball
FF,"Basso, Brady",669620,663837,No event,foul,Matt Vierling called out on strikes.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,663837,No event,foul,Matt Vierling called out on strikes.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,663837,No event,ball,Matt Vierling called out on strikes.,2024,4-Seam Fastball
CH,"Basso, Brady",669620,668904,field_out,hit_into_play,"Royce Lewis grounds out, third baseman J. D. Davis to first baseman Tyler Soderstrom.",2024,Changeup
FC,"Basso, Brady",669620,668904,No event,ball,"Royce Lewis grounds out, third baseman J. D. Davis to first baseman Tyler Soderstrom.",2024,Cutter
CU,"Basso, Brady",669620,621043,strikeout,swinging_strike_blocked,Carlos Correa strikes out swinging.,2024,Curveball
CU,"Basso, Brady",669620,621043,No event,ball,Carlos Correa strikes out swinging.,2024,Curveball
CH,"Basso, Brady",669620,621043,No event,called_strike,Carlos Correa strikes out swinging.,2024,Changeup
